combo number,number of members,member(s)
0,3,s1,s2,s3
1,3,s1,s2,s4
2,3,s1,s2,s5
3,3,s1,s2,s6
4,3,s1,s2,s7
5,3,s1,s2,s8
6,3,s1,s2,s9
7,3,s1,s2,s10
8,3,s1,s2,s11
9,3,s1,s2,s12
10,3,s1,s2,s13
11,3,s1,s2,s14
12,3,s1,s2,s15
13,3,s1,s2,s16
14,3,s1,s2,s17
15,3,s1,s2,s18
16,3,s1,s2,s19
17,3,s1,s2,s20
18,3,s1,s2,s21
19,3,s1,s2,s22
20,3,s1,s2,s23
21,3,s1,s2,s24
22,3,s1,s3,s4
23,3,s1,s3,s5
24,3,s1,s3,s6
25,3,s1,s3,s7
26,3,s1,s3,s8
27,3,s1,s3,s9
28,3,s1,s3,s10
29,3,s1,s3,s11
30,3,s1,s3,s12
31,3,s1,s3,s13
32,3,s1,s3,s14
33,3,s1,s3,s15
34,3,s1,s3,s16
35,3,s1,s3,s17
36,3,s1,s3,s18
37,3,s1,s3,s19
38,3,s1,s3,s20
39,3,s1,s3,s21
40,3,s1,s3,s22
41,3,s1,s3,s23
42,3,s1,s3,s24
43,3,s1,s4,s5
44,3,s1,s4,s6
45,3,s1,s4,s7
46,3,s1,s4,s8
47,3,s1,s4,s9
48,3,s1,s4,s10
49,3,s1,s4,s11
50,3,s1,s4,s12
51,3,s1,s4,s13
52,3,s1,s4,s14
53,3,s1,s4,s15
54,3,s1,s4,s16
55,3,s1,s4,s17
56,3,s1,s4,s18
57,3,s1,s4,s19
58,3,s1,s4,s20
59,3,s1,s4,s21
60,3,s1,s4,s22
61,3,s1,s4,s23
62,3,s1,s4,s24
63,3,s1,s5,s6
64,3,s1,s5,s7
65,3,s1,s5,s8
66,3,s1,s5,s9
67,3,s1,s5,s10
68,3,s1,s5,s11
69,3,s1,s5,s12
70,3,s1,s5,s13
71,3,s1,s5,s14
72,3,s1,s5,s15
73,3,s1,s5,s16
74,3,s1,s5,s17
75,3,s1,s5,s18
76,3,s1,s5,s19
77,3,s1,s5,s20
78,3,s1,s5,s21
79,3,s1,s5,s22
80,3,s1,s5,s23
81,3,s1,s5,s24
82,3,s1,s6,s7
83,3,s1,s6,s8
84,3,s1,s6,s9
85,3,s1,s6,s10
86,3,s1,s6,s11
87,3,s1,s6,s12
88,3,s1,s6,s13
89,3,s1,s6,s14
90,3,s1,s6,s15
91,3,s1,s6,s16
92,3,s1,s6,s17
93,3,s1,s6,s18
94,3,s1,s6,s19
95,3,s1,s6,s20
96,3,s1,s6,s21
97,3,s1,s6,s22
98,3,s1,s6,s23
99,3,s1,s6,s24
100,3,s1,s7,s8
101,3,s1,s7,s9
102,3,s1,s7,s10
103,3,s1,s7,s11
104,3,s1,s7,s12
105,3,s1,s7,s13
106,3,s1,s7,s14
107,3,s1,s7,s15
108,3,s1,s7,s16
109,3,s1,s7,s17
110,3,s1,s7,s18
111,3,s1,s7,s19
112,3,s1,s7,s20
113,3,s1,s7,s21
114,3,s1,s7,s22
115,3,s1,s7,s23
116,3,s1,s7,s24
117,3,s1,s8,s9
118,3,s1,s8,s10
119,3,s1,s8,s11
120,3,s1,s8,s12
121,3,s1,s8,s13
122,3,s1,s8,s14
123,3,s1,s8,s15
124,3,s1,s8,s16
125,3,s1,s8,s17
126,3,s1,s8,s18
127,3,s1,s8,s19
128,3,s1,s8,s20
129,3,s1,s8,s21
130,3,s1,s8,s22
131,3,s1,s8,s23
132,3,s1,s8,s24
133,3,s1,s9,s10
134,3,s1,s9,s11
135,3,s1,s9,s12
136,3,s1,s9,s13
137,3,s1,s9,s14
138,3,s1,s9,s15
139,3,s1,s9,s16
140,3,s1,s9,s17
141,3,s1,s9,s18
142,3,s1,s9,s19
143,3,s1,s9,s20
144,3,s1,s9,s21
145,3,s1,s9,s22
146,3,s1,s9,s23
147,3,s1,s9,s24
148,3,s1,s10,s11
149,3,s1,s10,s12
150,3,s1,s10,s13
151,3,s1,s10,s14
152,3,s1,s10,s15
153,3,s1,s10,s16
154,3,s1,s10,s17
155,3,s1,s10,s18
156,3,s1,s10,s19
157,3,s1,s10,s20
158,3,s1,s10,s21
159,3,s1,s10,s22
160,3,s1,s10,s23
161,3,s1,s10,s24
162,3,s1,s11,s12
163,3,s1,s11,s13
164,3,s1,s11,s14
165,3,s1,s11,s15
166,3,s1,s11,s16
167,3,s1,s11,s17
168,3,s1,s11,s18
169,3,s1,s11,s19
170,3,s1,s11,s20
171,3,s1,s11,s21
172,3,s1,s11,s22
173,3,s1,s11,s23
174,3,s1,s11,s24
175,3,s1,s12,s13
176,3,s1,s12,s14
177,3,s1,s12,s15
178,3,s1,s12,s16
179,3,s1,s12,s17
180,3,s1,s12,s18
181,3,s1,s12,s19
182,3,s1,s12,s20
183,3,s1,s12,s21
184,3,s1,s12,s22
185,3,s1,s12,s23
186,3,s1,s12,s24
187,3,s1,s13,s14
188,3,s1,s13,s15
189,3,s1,s13,s16
190,3,s1,s13,s17
191,3,s1,s13,s18
192,3,s1,s13,s19
193,3,s1,s13,s20
194,3,s1,s13,s21
195,3,s1,s13,s22
196,3,s1,s13,s23
197,3,s1,s13,s24
198,3,s1,s14,s15
199,3,s1,s14,s16
200,3,s1,s14,s17
201,3,s1,s14,s18
202,3,s1,s14,s19
203,3,s1,s14,s20
204,3,s1,s14,s21
205,3,s1,s14,s22
206,3,s1,s14,s23
207,3,s1,s14,s24
208,3,s1,s15,s16
209,3,s1,s15,s17
210,3,s1,s15,s18
211,3,s1,s15,s19
212,3,s1,s15,s20
213,3,s1,s15,s21
214,3,s1,s15,s22
215,3,s1,s15,s23
216,3,s1,s15,s24
217,3,s1,s16,s17
218,3,s1,s16,s18
219,3,s1,s16,s19
220,3,s1,s16,s20
221,3,s1,s16,s21
222,3,s1,s16,s22
223,3,s1,s16,s23
224,3,s1,s16,s24
225,3,s1,s17,s18
226,3,s1,s17,s19
227,3,s1,s17,s20
228,3,s1,s17,s21
229,3,s1,s17,s22
230,3,s1,s17,s23
231,3,s1,s17,s24
232,3,s1,s18,s19
233,3,s1,s18,s20
234,3,s1,s18,s21
235,3,s1,s18,s22
236,3,s1,s18,s23
237,3,s1,s18,s24
238,3,s1,s19,s20
239,3,s1,s19,s21
240,3,s1,s19,s22
241,3,s1,s19,s23
242,3,s1,s19,s24
243,3,s1,s20,s21
244,3,s1,s20,s22
245,3,s1,s20,s23
246,3,s1,s20,s24
247,3,s1,s21,s22
248,3,s1,s21,s23
249,3,s1,s21,s24
250,3,s1,s22,s23
251,3,s1,s22,s24
252,3,s1,s23,s24
253,3,s2,s3,s4
254,3,s2,s3,s5
255,3,s2,s3,s6
256,3,s2,s3,s7
257,3,s2,s3,s8
258,3,s2,s3,s9
259,3,s2,s3,s10
260,3,s2,s3,s11
261,3,s2,s3,s12
262,3,s2,s3,s13
263,3,s2,s3,s14
264,3,s2,s3,s15
265,3,s2,s3,s16
266,3,s2,s3,s17
267,3,s2,s3,s18
268,3,s2,s3,s19
269,3,s2,s3,s20
270,3,s2,s3,s21
271,3,s2,s3,s22
272,3,s2,s3,s23
273,3,s2,s3,s24
274,3,s2,s4,s5
275,3,s2,s4,s6
276,3,s2,s4,s7
277,3,s2,s4,s8
278,3,s2,s4,s9
279,3,s2,s4,s10
280,3,s2,s4,s11
281,3,s2,s4,s12
282,3,s2,s4,s13
283,3,s2,s4,s14
284,3,s2,s4,s15
285,3,s2,s4,s16
286,3,s2,s4,s17
287,3,s2,s4,s18
288,3,s2,s4,s19
289,3,s2,s4,s20
290,3,s2,s4,s21
291,3,s2,s4,s22
292,3,s2,s4,s23
293,3,s2,s4,s24
294,3,s2,s5,s6
295,3,s2,s5,s7
296,3,s2,s5,s8
297,3,s2,s5,s9
298,3,s2,s5,s10
299,3,s2,s5,s11
300,3,s2,s5,s12
301,3,s2,s5,s13
302,3,s2,s5,s14
303,3,s2,s5,s15
304,3,s2,s5,s16
305,3,s2,s5,s17
306,3,s2,s5,s18
307,3,s2,s5,s19
308,3,s2,s5,s20
309,3,s2,s5,s21
310,3,s2,s5,s22
311,3,s2,s5,s23
312,3,s2,s5,s24
313,3,s2,s6,s7
314,3,s2,s6,s8
315,3,s2,s6,s9
316,3,s2,s6,s10
317,3,s2,s6,s11
318,3,s2,s6,s12
319,3,s2,s6,s13
320,3,s2,s6,s14
321,3,s2,s6,s15
322,3,s2,s6,s16
323,3,s2,s6,s17
324,3,s2,s6,s18
325,3,s2,s6,s19
326,3,s2,s6,s20
327,3,s2,s6,s21
328,3,s2,s6,s22
329,3,s2,s6,s23
330,3,s2,s6,s24
331,3,s2,s7,s8
332,3,s2,s7,s9
333,3,s2,s7,s10
334,3,s2,s7,s11
335,3,s2,s7,s12
336,3,s2,s7,s13
337,3,s2,s7,s14
338,3,s2,s7,s15
339,3,s2,s7,s16
340,3,s2,s7,s17
341,3,s2,s7,s18
342,3,s2,s7,s19
343,3,s2,s7,s20
344,3,s2,s7,s21
345,3,s2,s7,s22
346,3,s2,s7,s23
347,3,s2,s7,s24
348,3,s2,s8,s9
349,3,s2,s8,s10
350,3,s2,s8,s11
351,3,s2,s8,s12
352,3,s2,s8,s13
353,3,s2,s8,s14
354,3,s2,s8,s15
355,3,s2,s8,s16
356,3,s2,s8,s17
357,3,s2,s8,s18
358,3,s2,s8,s19
359,3,s2,s8,s20
360,3,s2,s8,s21
361,3,s2,s8,s22
362,3,s2,s8,s23
363,3,s2,s8,s24
364,3,s2,s9,s10
365,3,s2,s9,s11
366,3,s2,s9,s12
367,3,s2,s9,s13
368,3,s2,s9,s14
369,3,s2,s9,s15
370,3,s2,s9,s16
371,3,s2,s9,s17
372,3,s2,s9,s18
373,3,s2,s9,s19
374,3,s2,s9,s20
375,3,s2,s9,s21
376,3,s2,s9,s22
377,3,s2,s9,s23
378,3,s2,s9,s24
379,3,s2,s10,s11
380,3,s2,s10,s12
381,3,s2,s10,s13
382,3,s2,s10,s14
383,3,s2,s10,s15
384,3,s2,s10,s16
385,3,s2,s10,s17
386,3,s2,s10,s18
387,3,s2,s10,s19
388,3,s2,s10,s20
389,3,s2,s10,s21
390,3,s2,s10,s22
391,3,s2,s10,s23
392,3,s2,s10,s24
393,3,s2,s11,s12
394,3,s2,s11,s13
395,3,s2,s11,s14
396,3,s2,s11,s15
397,3,s2,s11,s16
398,3,s2,s11,s17
399,3,s2,s11,s18
400,3,s2,s11,s19
401,3,s2,s11,s20
402,3,s2,s11,s21
403,3,s2,s11,s22
404,3,s2,s11,s23
405,3,s2,s11,s24
406,3,s2,s12,s13
407,3,s2,s12,s14
408,3,s2,s12,s15
409,3,s2,s12,s16
410,3,s2,s12,s17
411,3,s2,s12,s18
412,3,s2,s12,s19
413,3,s2,s12,s20
414,3,s2,s12,s21
415,3,s2,s12,s22
416,3,s2,s12,s23
417,3,s2,s12,s24
418,3,s2,s13,s14
419,3,s2,s13,s15
420,3,s2,s13,s16
421,3,s2,s13,s17
422,3,s2,s13,s18
423,3,s2,s13,s19
424,3,s2,s13,s20
425,3,s2,s13,s21
426,3,s2,s13,s22
427,3,s2,s13,s23
428,3,s2,s13,s24
429,3,s2,s14,s15
430,3,s2,s14,s16
431,3,s2,s14,s17
432,3,s2,s14,s18
433,3,s2,s14,s19
434,3,s2,s14,s20
435,3,s2,s14,s21
436,3,s2,s14,s22
437,3,s2,s14,s23
438,3,s2,s14,s24
439,3,s2,s15,s16
440,3,s2,s15,s17
441,3,s2,s15,s18
442,3,s2,s15,s19
443,3,s2,s15,s20
444,3,s2,s15,s21
445,3,s2,s15,s22
446,3,s2,s15,s23
447,3,s2,s15,s24
448,3,s2,s16,s17
449,3,s2,s16,s18
450,3,s2,s16,s19
451,3,s2,s16,s20
452,3,s2,s16,s21
453,3,s2,s16,s22
454,3,s2,s16,s23
455,3,s2,s16,s24
456,3,s2,s17,s18
457,3,s2,s17,s19
458,3,s2,s17,s20
459,3,s2,s17,s21
460,3,s2,s17,s22
461,3,s2,s17,s23
462,3,s2,s17,s24
463,3,s2,s18,s19
464,3,s2,s18,s20
465,3,s2,s18,s21
466,3,s2,s18,s22
467,3,s2,s18,s23
468,3,s2,s18,s24
469,3,s2,s19,s20
470,3,s2,s19,s21
471,3,s2,s19,s22
472,3,s2,s19,s23
473,3,s2,s19,s24
474,3,s2,s20,s21
475,3,s2,s20,s22
476,3,s2,s20,s23
477,3,s2,s20,s24
478,3,s2,s21,s22
479,3,s2,s21,s23
480,3,s2,s21,s24
481,3,s2,s22,s23
482,3,s2,s22,s24
483,3,s2,s23,s24
484,3,s3,s4,s5
485,3,s3,s4,s6
486,3,s3,s4,s7
487,3,s3,s4,s8
488,3,s3,s4,s9
489,3,s3,s4,s10
490,3,s3,s4,s11
491,3,s3,s4,s12
492,3,s3,s4,s13
493,3,s3,s4,s14
494,3,s3,s4,s15
495,3,s3,s4,s16
496,3,s3,s4,s17
497,3,s3,s4,s18
498,3,s3,s4,s19
499,3,s3,s4,s20
500,3,s3,s4,s21
501,3,s3,s4,s22
502,3,s3,s4,s23
503,3,s3,s4,s24
504,3,s3,s5,s6
505,3,s3,s5,s7
506,3,s3,s5,s8
507,3,s3,s5,s9
508,3,s3,s5,s10
509,3,s3,s5,s11
510,3,s3,s5,s12
511,3,s3,s5,s13
512,3,s3,s5,s14
513,3,s3,s5,s15
514,3,s3,s5,s16
515,3,s3,s5,s17
516,3,s3,s5,s18
517,3,s3,s5,s19
518,3,s3,s5,s20
519,3,s3,s5,s21
520,3,s3,s5,s22
521,3,s3,s5,s23
522,3,s3,s5,s24
523,3,s3,s6,s7
524,3,s3,s6,s8
525,3,s3,s6,s9
526,3,s3,s6,s10
527,3,s3,s6,s11
528,3,s3,s6,s12
529,3,s3,s6,s13
530,3,s3,s6,s14
531,3,s3,s6,s15
532,3,s3,s6,s16
533,3,s3,s6,s17
534,3,s3,s6,s18
535,3,s3,s6,s19
536,3,s3,s6,s20
537,3,s3,s6,s21
538,3,s3,s6,s22
539,3,s3,s6,s23
540,3,s3,s6,s24
541,3,s3,s7,s8
542,3,s3,s7,s9
543,3,s3,s7,s10
544,3,s3,s7,s11
545,3,s3,s7,s12
546,3,s3,s7,s13
547,3,s3,s7,s14
548,3,s3,s7,s15
549,3,s3,s7,s16
550,3,s3,s7,s17
551,3,s3,s7,s18
552,3,s3,s7,s19
553,3,s3,s7,s20
554,3,s3,s7,s21
555,3,s3,s7,s22
556,3,s3,s7,s23
557,3,s3,s7,s24
558,3,s3,s8,s9
559,3,s3,s8,s10
560,3,s3,s8,s11
561,3,s3,s8,s12
562,3,s3,s8,s13
563,3,s3,s8,s14
564,3,s3,s8,s15
565,3,s3,s8,s16
566,3,s3,s8,s17
567,3,s3,s8,s18
568,3,s3,s8,s19
569,3,s3,s8,s20
570,3,s3,s8,s21
571,3,s3,s8,s22
572,3,s3,s8,s23
573,3,s3,s8,s24
574,3,s3,s9,s10
575,3,s3,s9,s11
576,3,s3,s9,s12
577,3,s3,s9,s13
578,3,s3,s9,s14
579,3,s3,s9,s15
580,3,s3,s9,s16
581,3,s3,s9,s17
582,3,s3,s9,s18
583,3,s3,s9,s19
584,3,s3,s9,s20
585,3,s3,s9,s21
586,3,s3,s9,s22
587,3,s3,s9,s23
588,3,s3,s9,s24
589,3,s3,s10,s11
590,3,s3,s10,s12
591,3,s3,s10,s13
592,3,s3,s10,s14
593,3,s3,s10,s15
594,3,s3,s10,s16
595,3,s3,s10,s17
596,3,s3,s10,s18
597,3,s3,s10,s19
598,3,s3,s10,s20
599,3,s3,s10,s21
600,3,s3,s10,s22
601,3,s3,s10,s23
602,3,s3,s10,s24
603,3,s3,s11,s12
604,3,s3,s11,s13
605,3,s3,s11,s14
606,3,s3,s11,s15
607,3,s3,s11,s16
608,3,s3,s11,s17
609,3,s3,s11,s18
610,3,s3,s11,s19
611,3,s3,s11,s20
612,3,s3,s11,s21
613,3,s3,s11,s22
614,3,s3,s11,s23
615,3,s3,s11,s24
616,3,s3,s12,s13
617,3,s3,s12,s14
618,3,s3,s12,s15
619,3,s3,s12,s16
620,3,s3,s12,s17
621,3,s3,s12,s18
622,3,s3,s12,s19
623,3,s3,s12,s20
624,3,s3,s12,s21
625,3,s3,s12,s22
626,3,s3,s12,s23
627,3,s3,s12,s24
628,3,s3,s13,s14
629,3,s3,s13,s15
630,3,s3,s13,s16
631,3,s3,s13,s17
632,3,s3,s13,s18
633,3,s3,s13,s19
634,3,s3,s13,s20
635,3,s3,s13,s21
636,3,s3,s13,s22
637,3,s3,s13,s23
638,3,s3,s13,s24
639,3,s3,s14,s15
640,3,s3,s14,s16
641,3,s3,s14,s17
642,3,s3,s14,s18
643,3,s3,s14,s19
644,3,s3,s14,s20
645,3,s3,s14,s21
646,3,s3,s14,s22
647,3,s3,s14,s23
648,3,s3,s14,s24
649,3,s3,s15,s16
650,3,s3,s15,s17
651,3,s3,s15,s18
652,3,s3,s15,s19
653,3,s3,s15,s20
654,3,s3,s15,s21
655,3,s3,s15,s22
656,3,s3,s15,s23
657,3,s3,s15,s24
658,3,s3,s16,s17
659,3,s3,s16,s18
660,3,s3,s16,s19
661,3,s3,s16,s20
662,3,s3,s16,s21
663,3,s3,s16,s22
664,3,s3,s16,s23
665,3,s3,s16,s24
666,3,s3,s17,s18
667,3,s3,s17,s19
668,3,s3,s17,s20
669,3,s3,s17,s21
670,3,s3,s17,s22
671,3,s3,s17,s23
672,3,s3,s17,s24
673,3,s3,s18,s19
674,3,s3,s18,s20
675,3,s3,s18,s21
676,3,s3,s18,s22
677,3,s3,s18,s23
678,3,s3,s18,s24
679,3,s3,s19,s20
680,3,s3,s19,s21
681,3,s3,s19,s22
682,3,s3,s19,s23
683,3,s3,s19,s24
684,3,s3,s20,s21
685,3,s3,s20,s22
686,3,s3,s20,s23
687,3,s3,s20,s24
688,3,s3,s21,s22
689,3,s3,s21,s23
690,3,s3,s21,s24
691,3,s3,s22,s23
692,3,s3,s22,s24
693,3,s3,s23,s24
694,3,s4,s5,s6
695,3,s4,s5,s7
696,3,s4,s5,s8
697,3,s4,s5,s9
698,3,s4,s5,s10
699,3,s4,s5,s11
700,3,s4,s5,s12
701,3,s4,s5,s13
702,3,s4,s5,s14
703,3,s4,s5,s15
704,3,s4,s5,s16
705,3,s4,s5,s17
706,3,s4,s5,s18
707,3,s4,s5,s19
708,3,s4,s5,s20
709,3,s4,s5,s21
710,3,s4,s5,s22
711,3,s4,s5,s23
712,3,s4,s5,s24
713,3,s4,s6,s7
714,3,s4,s6,s8
715,3,s4,s6,s9
716,3,s4,s6,s10
